"id","external_id","tekra_key","asbis_key","name_bg","name_en","sort_order","platform","created_at","updated_at","created_by","last_modified_by","is_filter","most_key","filter_order"
5503,,,brass_brush,Месингова четка,Brass Brush,50,ASBIS,2026-05-19 15:49:19.978,2026-05-19 15:49:19.978,system,system,true,,
5505,,,power_interface_quantity,Брой интерфейси за захранване,Power Interface Quantity,50,ASBIS,2026-05-19 15:49:19.983,2026-05-19 15:49:19.983,system,system,true,,
5507,,,squeegee,Стъргалка,Squeegee,50,ASBIS,2026-05-19 15:49:19.986,2026-05-19 15:49:19.986,system,system,true,,
5508,,,heater_coverage_area,Площ на отопление,Heater Coverage Area,50,ASBIS,2026-05-19 15:49:19.988,2026-05-19 15:49:19.988,system,system,true,,
5509,,,bowl_pan_coating,Покритие на купата/тигана,Bowl / Pan Coating,50,ASBIS,2026-05-19 15:49:19.989,2026-05-19 15:49:19.989,system,system,true,,
5510,,,steam_hose_length,Дължина на парния маркуч,Steam Hose Length,50,ASBIS,2026-05-19 15:49:20.005,2026-05-19 15:49:20.005,system,system,true,,
5517,,,built_in_water_filter,Вграден воден филтър,Built-in Water Filter,50,ASBIS,2026-05-19 15:49:20.057,2026-05-19 15:49:20.057,system,system,true,,
5524,,,number_of_temperatures,Брой температурни режими,Number of temperatures,50,ASBIS,2026-05-19 15:49:20.080,2026-05-19 15:49:20.080,system,system,true,,
5533,,,operating_modeoperating_mode,Operating modeOperating mode,Operating modeOperating mode,50,ASBIS,2026-05-19 15:49:20.109,2026-05-19 15:49:20.109,system,system,true,,
5534,,,fan_motor_rated_power_wfan_motor_rated_power_w,"Fan motor Rated power, WFan motor Rated power, W","Fan motor Rated power, WFan motor Rated power, W",50,ASBIS,2026-05-19 15:49:20.111,2026-05-19 15:49:20.111,system,system,true,,
5535,,,ion_power_wion_power_w,"ION Power, WION Power, W","ION Power, WION Power, W",50,ASBIS,2026-05-19 15:49:20.112,2026-05-19 15:49:20.112,system,system,true,,
5536,,,gravity_detectgravity_detect,Gravity DetectGravity Detect,Gravity DetectGravity Detect,50,ASBIS,2026-05-19 15:49:20.116,2026-05-19 15:49:20.116,system,system,true,,
5537,,,ntc_modelntc_model,NTC ModelNTC Model,NTC ModelNTC Model,50,ASBIS,2026-05-19 15:49:20.118,2026-05-19 15:49:20.118,system,system,true,,
5538,,,indicationsindications,IndicationsIndications,IndicationsIndications,50,ASBIS,2026-05-19 15:49:20.119,2026-05-19 15:49:20.119,system,system,true,,
5539,,,thermostat_temperature_cthermostat_temperature_c,"Thermostat Temperature, °CThermostat Temperature, °C","Thermostat Temperature, °CThermostat Temperature, °C",50,ASBIS,2026-05-19 15:49:20.120,2026-05-19 15:49:20.120,system,system,true,,
5540,,,fusefuse,FuseFuse,FuseFuse,50,ASBIS,2026-05-19 15:49:20.121,2026-05-19 15:49:20.121,system,system,true,,
5541,,,dimensions_of_the_smooth_comb_lxwxh_mmdimensions_of_the_smooth_comb_lxwxh_mm,"Dimensions of the Smooth Comb LxWxH, mmDimensions of the Smooth Comb LxWxH, mm","Dimensions of the Smooth Comb LxWxH, mmDimensions of the Smooth Comb LxWxH, mm",50,ASBIS,2026-05-19 15:49:20.122,2026-05-19 15:49:20.122,system,system,true,,
5542,,,fan_motor_modelfan_motor_model,Fan motor ModelFan motor Model,Fan motor ModelFan motor Model,50,ASBIS,2026-05-19 15:49:20.123,2026-05-19 15:49:20.123,system,system,true,,
5543,,,number_of_modesnumber_of_modes,Number of modesNumber of modes,Number of modesNumber of modes,50,ASBIS,2026-05-19 15:49:20.126,2026-05-19 15:49:20.126,system,system,true,,
5544,,,lcd_modellcd_model,LCD ModelLCD Model,LCD ModelLCD Model,50,ASBIS,2026-05-19 15:49:20.129,2026-05-19 15:49:20.129,system,system,true,,
5545,,,accessories_pull_force_naccessories_pull_force_n,"Accessories pull force, NAccessories pull force, N","Accessories pull force, NAccessories pull force, N",50,ASBIS,2026-05-19 15:49:20.131,2026-05-19 15:49:20.131,system,system,true,,
5546,,,dimensions_of_the_styling_nozzle_lxwxh_mmdimensions_of_the_styling_nozzle_lxwxh_mm,"Dimensions of the Styling Nozzle LxWxH, mmDimensions of the Styling Nozzle LxWxH, mm","Dimensions of the Styling Nozzle LxWxH, mmDimensions of the Styling Nozzle LxWxH, mm",50,ASBIS,2026-05-19 15:49:20.138,2026-05-19 15:49:20.138,system,system,true,,
5547,,,max_outlet_temperature_cmax_outlet_temperature_c,"Max. outlet temperature, °CMax. outlet temperature, °C","Max. outlet temperature, °CMax. outlet temperature, °C",50,ASBIS,2026-05-19 15:49:20.142,2026-05-19 15:49:20.142,system,system,true,,
5548,,,wind_speed_in_different_modes_m_swind_speed_in_different_modes_m_s,"Wind speed in different modes, m/sWind speed in different modes, m/s","Wind speed in different modes, m/sWind speed in different modes, m/s",50,ASBIS,2026-05-19 15:49:20.145,2026-05-19 15:49:20.145,system,system,true,,
5549,,,type_of_mounting_accessories_mechanical_magnet_type_of_mounting_accessories_mechanical_magnet,"Type of mounting accessories (mechanical,magnet)Type of mounting accessories (mechanical,magnet)","Type of mounting accessories (mechanical,magnet)Type of mounting accessories (mechanical,magnet)",50,ASBIS,2026-05-19 15:49:20.147,2026-05-19 15:49:20.147,system,system,true,,
5550,,,thermo_fuse_temperature_cthermo_fuse_temperature_c,"Thermo fuse Temperature, °CThermo fuse Temperature, °C","Thermo fuse Temperature, °CThermo fuse Temperature, °C",50,ASBIS,2026-05-19 15:49:20.153,2026-05-19 15:49:20.153,system,system,true,,
5551,,,max_noise_db_measured_at_distance_30_cm_max_noise_db_measured_at_distance_30_cm,"Max. Noise, dB (Measured at distance 30 cm)Max. Noise, dB (Measured at distance 30 cm)","Max. Noise, dB (Measured at distance 30 cm)Max. Noise, dB (Measured at distance 30 cm)",50,ASBIS,2026-05-19 15:49:20.158,2026-05-19 15:49:20.158,system,system,true,,
5552,,,buttonsbuttons,ButtonsButtons,ButtonsButtons,50,ASBIS,2026-05-19 15:49:20.162,2026-05-19 15:49:20.162,system,system,true,,
5553,,,max_wind_speed_distance_200mm_m_s_test_without_nozzles_max_wind_speed_distance_200mm_m_s_test_without_nozzles,"Max wind speed, distance 200mm, m/s (test without Nozzles)Max wind speed, distance 200mm, m/s (test without Nozzles)","Max wind speed, distance 200mm, m/s (test without Nozzles)Max wind speed, distance 200mm, m/s (test without Nozzles)",50,ASBIS,2026-05-19 15:49:20.164,2026-05-19 15:49:20.164,system,system,true,,
5554,,,distance_detect_maximun_distance_30cm_distance_detect_maximun_distance_30cm,Distance Detect (Maximun distance 30CM)Distance Detect (Maximun distance 30CM),Distance Detect (Maximun distance 30CM)Distance Detect (Maximun distance 30CM),50,ASBIS,2026-05-19 15:49:20.165,2026-05-19 15:49:20.165,system,system,true,,
5555,,,dimensions_of_the_anti_wrap_nozzle_lxwxh_mmdimensions_of_the_anti_wrap_nozzle_lxwxh_mm,"Dimensions of the Anti-wrap Nozzle LxWxH, mmDimensions of the Anti-wrap Nozzle LxWxH, mm","Dimensions of the Anti-wrap Nozzle LxWxH, mmDimensions of the Anti-wrap Nozzle LxWxH, mm",50,ASBIS,2026-05-19 15:49:20.168,2026-05-19 15:49:20.168,system,system,true,,
5556,,,power_of_the_heater_w_power_of_the_heater_w,Power of the heater (<W)Power of the heater (<W),Power of the heater (<W)Power of the heater (<W),50,ASBIS,2026-05-19 15:49:20.169,2026-05-19 15:49:20.169,system,system,true,,
5557,,,min_noise_db_measured_at_distance_30_cm_min_noise_db_measured_at_distance_30_cm,"Min. Noise, dB (Measured at distance 30 cm)Min. Noise, dB (Measured at distance 30 cm)","Min. Noise, dB (Measured at distance 30 cm)Min. Noise, dB (Measured at distance 30 cm)",50,ASBIS,2026-05-19 15:49:20.171,2026-05-19 15:49:20.171,system,system,true,,
5558,,,fan_motor_rotation_speed_rpmfan_motor_rotation_speed_rpm,"Fan motor rotation speed, RPMFan motor rotation speed, RPM","Fan motor rotation speed, RPMFan motor rotation speed, RPM",50,ASBIS,2026-05-19 15:49:20.176,2026-05-19 15:49:20.176,system,system,true,,
5559,,,heating_element_typeheating_element_type,Heating element typeHeating element type,Heating element typeHeating element type,50,ASBIS,2026-05-19 15:49:20.178,2026-05-19 15:49:20.178,system,system,true,,
5560,,,ionisator_modelionisator_model,Ionisator modelIonisator model,Ionisator modelIonisator model,50,ASBIS,2026-05-19 15:49:20.184,2026-05-19 15:49:20.184,system,system,true,,
5561,,,power_cord_plug_typepower_cord_plug_type,"Power cord, Plug TypePower cord, Plug Type","Power cord, Plug TypePower cord, Plug Type",50,ASBIS,2026-05-19 15:49:20.192,2026-05-19 15:49:20.192,system,system,true,,
5562,,,max_noise_db_measured_at_distance_100_cm_max_noise_db_measured_at_distance_100_cm,"Max. Noise, dB (Measured at distance 100 cm)Max. Noise, dB (Measured at distance 100 cm)","Max. Noise, dB (Measured at distance 100 cm)Max. Noise, dB (Measured at distance 100 cm)",50,ASBIS,2026-05-19 15:49:20.196,2026-05-19 15:49:20.196,system,system,true,,
5563,,,time_to_convert_hot_air_to_cold_airtime_to_convert_hot_air_to_cold_air,Time to convert hot air to cold airTime to convert hot air to cold air,Time to convert hot air to cold airTime to convert hot air to cold air,50,ASBIS,2026-05-19 15:49:20.199,2026-05-19 15:49:20.199,system,system,true,,
5564,,,dimensions_of_the_diffuser_lxwxh_mmdimensions_of_the_diffuser_lxwxh_mm,"Dimensions of the Diffuser LxWxH, mmDimensions of the Diffuser LxWxH, mm","Dimensions of the Diffuser LxWxH, mmDimensions of the Diffuser LxWxH, mm",50,ASBIS,2026-05-19 15:49:20.201,2026-05-19 15:49:20.201,system,system,true,,
5567,,,unit_of_measure,Unit of Measure,Unit of Measure,50,ASBIS,2026-05-19 15:49:20.215,2026-05-19 15:49:20.215,system,system,true,,
5568,,,четка,Четка,Четка,50,ASBIS,2026-05-19 15:49:20.216,2026-05-19 15:49:20.216,system,system,true,,
7075,,,максимална_резолюция,Максимална резолюция,Максимална резолюция,94,ASBIS,2026-06-03 02:13:38.172,2026-08-20 09:55:41.360,system,d.eshanovski@gmail.com,true,,
5572,,,pa66_30,PA66+30%,PA66+30%,50,ASBIS,2026-05-19 15:49:20.231,2026-05-19 15:49:20.231,system,system,true,,
5573,,,pps,PPS,PPS,50,ASBIS,2026-05-19 15:49:20.232,2026-05-19 15:49:20.232,system,system,true,,
5574,,,measuring_jar,Measuring Jar,Measuring Jar,50,ASBIS,2026-05-19 15:49:20.234,2026-05-19 15:49:20.234,system,system,true,,
5575,,,производителност,Производителност,Производителност,50,ASBIS,2026-05-19 15:49:20.235,2026-05-19 15:49:20.235,system,system,true,,
5576,,,chopper_bowl,Chopper Bowl,Chopper Bowl,50,ASBIS,2026-05-19 15:49:20.236,2026-05-19 15:49:20.236,system,system,true,,
5577,,,pe,PE,PE,50,ASBIS,2026-05-19 15:49:20.238,2026-05-19 15:49:20.238,system,system,true,,
5578,,,pa66_15_gf,PA66+15%GF,PA66+15%GF,50,ASBIS,2026-05-19 15:49:20.239,2026-05-19 15:49:20.239,system,system,true,,
5579,,,pa,PA,PA,50,ASBIS,2026-05-19 15:49:20.241,2026-05-19 15:49:20.241,system,system,true,,
5581,,,heater_elements,Heater Elements,Heater Elements,50,ASBIS,2026-05-19 15:49:20.243,2026-05-19 15:49:20.243,system,system,true,,
5582,,,pbt_10_gf,PBT+10%GF,PBT+10%GF,50,ASBIS,2026-05-19 15:49:20.246,2026-05-19 15:49:20.246,system,system,true,,
5584,,,pbt_30_gf,PBT+30%GF,PBT+30%GF,50,ASBIS,2026-05-19 15:49:20.251,2026-05-19 15:49:20.251,system,system,true,,
5586,,,функция_за_повикване,Функция за повикване,Функция за повикване,50,ASBIS,2026-05-19 15:49:20.256,2026-05-19 15:49:20.256,system,system,true,,
5589,,,интерфейс_wi_fi,Интерфейс Wi-Fi,Интерфейс Wi-Fi,50,ASBIS,2026-05-19 15:49:20.300,2026-05-19 15:49:20.300,system,system,true,,
5590,,,мобилни_мрежови_протоколи,Мобилни мрежови протоколи,Мобилни мрежови протоколи,50,ASBIS,2026-05-19 15:49:20.314,2026-05-19 15:49:20.314,system,system,true,,
5591,,,дигитална_камера,Дигитална камера,Дигитална камера,50,ASBIS,2026-05-19 15:49:20.321,2026-05-19 15:49:20.321,system,system,true,,
5592,,,флаш_карта,Флаш карта,Флаш карта,50,ASBIS,2026-05-19 15:49:20.331,2026-05-19 15:49:20.331,system,system,true,,
5593,,,мобилни_мрежи,Мобилни мрежи,Мобилни мрежи,50,ASBIS,2026-05-19 15:49:20.345,2026-05-19 15:49:20.345,system,system,true,,
5596,,,dimensions_of_pallet_by_air,Dimensions of pallet (by air),Dimensions of pallet (by air),50,ASBIS,2026-05-19 15:49:20.352,2026-05-19 15:49:20.352,system,system,true,,
5599,,,display_features,Display Features,Display Features,50,ASBIS,2026-05-19 15:49:20.356,2026-05-19 15:49:20.356,system,system,true,,
5612,,,sim_card_type,SIM Card Type,SIM Card Type,50,ASBIS,2026-05-19 15:49:20.382,2026-05-19 15:49:20.382,system,system,true,,
5616,,,dimensions_of_pallet_by_sea,Dimensions of pallet (by sea),Dimensions of pallet (by sea),50,ASBIS,2026-05-19 15:49:20.394,2026-05-19 15:49:20.394,system,system,true,,
5620,,,звукови_функции,Звукови функции,Звукови функции,50,ASBIS,2026-05-19 15:49:20.406,2026-05-19 15:49:20.406,system,system,true,,
5566,,,quantity_of_removable_trays,Брой сменяеми тави,Quantity of Removable Trays,50,ASBIS,2026-05-19 15:49:20.211,2026-05-19 15:49:20.211,system,system,true,,
5569,,,nozzles,Дюзи,Nozzles,50,ASBIS,2026-05-19 15:49:20.222,2026-05-19 15:49:20.222,system,system,true,,
5570,,,suction_speed,Скорост на засмукване,Suction Speed,50,ASBIS,2026-05-19 15:49:20.226,2026-05-19 15:49:20.226,system,system,true,,
5571,,,working_surface_material,Материал на работната повърхност,Working Surface Material,50,ASBIS,2026-05-19 15:49:20.230,2026-05-19 15:49:20.230,system,system,true,,
5580,,,quantity_of_operating_modes,Брой работни режими,Quantity of Operating Modes,50,ASBIS,2026-05-19 15:49:20.242,2026-05-19 15:49:20.242,system,system,true,,
5583,,,oven_type,Тип фурна,Oven Type,50,ASBIS,2026-05-19 15:49:20.247,2026-05-19 15:49:20.247,system,system,true,,
5585,,,oven_capacity,Капацитет на фурната,Oven Capacity,50,ASBIS,2026-05-19 15:49:20.254,2026-05-19 15:49:20.254,system,system,true,,
5587,,,network_type,Тип мрежа,Network Type,50,ASBIS,2026-05-19 15:49:20.258,2026-05-19 15:49:20.258,system,system,true,,
5588,,,series_and_family,Серия и фамилия,Series and Family,50,ASBIS,2026-05-19 15:49:20.261,2026-05-19 15:49:20.261,system,system,true,,
5594,,,manufacturer_article,Артикул на производителя,Manufacturer Article,50,ASBIS,2026-05-19 15:49:20.348,2026-05-19 15:49:20.348,system,system,true,,
5595,,,display_technology,Технология на дисплея,Display Technology,50,ASBIS,2026-05-19 15:49:20.349,2026-05-19 15:49:20.349,system,system,true,,
5597,,,battery_current_capacity,Текущ капацитет на батерията,Battery Current Capacity,50,ASBIS,2026-05-19 15:49:20.353,2026-05-19 15:49:20.353,system,system,true,,
5598,,,mobile_network_bands,Честотни ленти на мобилната мрежа,Mobile Network Bands,50,ASBIS,2026-05-19 15:49:20.355,2026-05-19 15:49:20.355,system,system,true,,
5600,,,interface_wi_fi,Wi-Fi интерфейс,Interface Wi-Fi,50,ASBIS,2026-05-19 15:49:20.358,2026-05-19 15:49:20.358,system,system,true,,
5601,,,flash_card,Flash карта,Flash Card,50,ASBIS,2026-05-19 15:49:20.359,2026-05-19 15:49:20.359,system,system,true,,
5602,,,call_function,Функция за обаждане,Call Function,50,ASBIS,2026-05-19 15:49:20.360,2026-05-19 15:49:20.360,system,system,true,,
5603,,,interface_usb,USB интерфейс,Interface USB,50,ASBIS,2026-05-19 15:49:20.361,2026-05-19 15:49:20.361,system,system,true,,
5606,,,battery_technology,Технология на батерията,Battery Technology,50,ASBIS,2026-05-19 15:49:20.369,2026-05-19 15:49:20.369,system,system,true,,
5608,,,interface_bluetooth,Bluetooth интерфейс,Interface Bluetooth,50,ASBIS,2026-05-19 15:49:20.371,2026-05-19 15:49:20.371,system,system,true,,
5609,,,nominal_weight,Номинално тегло,Nominal Weight,50,ASBIS,2026-05-19 15:49:20.373,2026-05-19 15:49:20.373,system,system,true,,
5611,,,internal_memory_size,Размер на вътрешната памет,Internal Memory Size,50,ASBIS,2026-05-19 15:49:20.380,2026-05-19 15:49:20.380,system,system,true,,
5614,,,camera_resolution,Резолюция на камерата,Camera Resolution,50,ASBIS,2026-05-19 15:49:20.390,2026-05-19 15:49:20.390,system,system,true,,
5617,,,cpu_internal_clock_rate,Вътрешна тактова честота на CPU,CPU Internal Clock Rate,50,ASBIS,2026-05-19 15:49:20.395,2026-05-19 15:49:20.395,system,system,true,,
5618,,,installed_ram_storage_capacity,Инсталиран обем RAM,Installed RAM Storage Capacity,50,ASBIS,2026-05-19 15:49:20.398,2026-05-19 15:49:20.398,system,system,true,,
5621,,,час_на_възпроизвеждане_на_батерията,Час на възпроизвеждане на батерията,Час на възпроизвеждане на батерията,50,ASBIS,2026-05-19 15:49:20.415,2026-05-19 15:49:20.415,system,system,true,,
7076,,,материал_на_рамката,Материал на рамката,Материал на рамката,50,ASBIS,2026-06-03 02:13:38.356,2026-06-03 02:13:38.356,system,system,true,,
7077,,,as_2200,AS 2200,AS 2200,50,ASBIS,2026-06-03 02:13:38.418,2026-06-03 02:13:38.418,system,system,true,,
5625,,,време_за_разговор,Време за разговор,Време за разговор,50,ASBIS,2026-05-19 15:49:20.431,2026-05-19 15:49:20.431,system,system,true,,
5626,,,инсталирани_приложения,Инсталирани приложения,Инсталирани приложения,50,ASBIS,2026-05-19 15:49:20.437,2026-05-19 15:49:20.437,system,system,true,,
5627,,,предна_светкавица,Предна светкавица,Предна светкавица,50,ASBIS,2026-05-19 15:49:20.444,2026-05-19 15:49:20.444,system,system,true,,
5634,,,tws_mode,TWS Mode,TWS Mode,50,ASBIS,2026-05-19 15:49:20.453,2026-05-19 15:49:20.453,system,system,true,,
5644,,,playtime_earbuds,Playtime (Earbuds),Playtime (Earbuds),50,ASBIS,2026-05-19 15:49:20.480,2026-05-19 15:49:20.480,system,system,true,,
5651,,,usb_портове_брой,USB портове брой,USB портове брой,50,ASBIS,2026-05-19 15:49:20.490,2026-05-19 15:49:20.490,system,system,true,,
5652,,,брой_bluetooth_интерфейси,Брой Bluetooth интерфейси,Брой Bluetooth интерфейси,50,ASBIS,2026-05-19 15:49:20.491,2026-05-19 15:49:20.491,system,system,true,,
5653,,,брой_интерфейси_за_микрофон,Брой интерфейси за микрофон,Брой интерфейси за микрофон,50,ASBIS,2026-05-19 15:49:20.493,2026-05-19 15:49:20.493,system,system,true,,
5654,,,chargering_case_charger_time,Chargering Case Charger Time,Chargering Case Charger Time,50,ASBIS,2026-05-19 15:49:20.494,2026-05-19 15:49:20.494,system,system,true,,
5655,,,chargering_case_battery_current_capacity,Chargering Case Battery Current Capacity,Chargering Case Battery Current Capacity,50,ASBIS,2026-05-19 15:49:20.496,2026-05-19 15:49:20.496,system,system,true,,
5656,,,максимално_време_за_отговор,Максимално време за отговор,Максимално време за отговор,50,ASBIS,2026-05-19 15:49:20.498,2026-05-19 15:49:20.498,system,system,true,,
5658,,,разположение_на_екрана,Разположение на екрана,Разположение на екрана,50,ASBIS,2026-05-19 15:49:20.506,2026-05-19 15:49:20.506,system,system,true,,
5661,,,a_v_out,A/V-Out,A/V-Out,50,ASBIS,2026-05-19 15:49:20.517,2026-05-19 15:49:20.517,system,system,true,,
5664,,,hdmi_in_2_0,HDMI In 2.0,HDMI In 2.0,50,ASBIS,2026-05-19 15:49:20.525,2026-05-19 15:49:20.525,system,system,true,,
5666,,,монтажен_комплект,Монтажен комплект,Монтажен комплект,50,ASBIS,2026-05-19 15:49:20.529,2026-05-19 15:49:20.529,system,system,true,,
5623,,,screen_rotation,Въртене на екрана,Screen rotation,50,ASBIS,2026-05-19 15:49:20.425,2026-05-19 15:49:20.425,system,system,true,,
5624,,,gpu_speed,Честота на GPU,GPU Speed,50,ASBIS,2026-05-19 15:49:20.427,2026-05-19 15:49:20.427,system,system,true,,
5628,,,base_charge,Базово зареждане,Base Charge,50,ASBIS,2026-05-19 15:49:20.446,2026-05-19 15:49:20.446,system,system,true,,
5630,,,interface_hdmi,HDMI интерфейс,Interface HDMI,50,ASBIS,2026-05-19 15:49:20.449,2026-05-19 15:49:20.449,system,system,true,,
5631,,,removable_battery_current_capacity,Текущ капацитет на сменяемата батерия,Removable Battery Current Capacity,50,ASBIS,2026-05-19 15:49:20.450,2026-05-19 15:49:20.450,system,system,true,,
5632,,,drop_height,Височина на падане,Drop Height,50,ASBIS,2026-05-19 15:49:20.450,2026-05-19 15:49:20.450,system,system,true,,
5633,,,adjustment,Настройка,Adjustment,50,ASBIS,2026-05-19 15:49:20.451,2026-05-19 15:49:20.451,system,system,true,,
5635,,,connectivity_options,Опции за свързаност,Connectivity Options,50,ASBIS,2026-05-19 15:49:20.454,2026-05-19 15:49:20.454,system,system,true,,
5636,,,reset_pairing_reset_button,Бутон за нулиране/сдвояване,Reset / Pairing Reset Button,50,ASBIS,2026-05-19 15:49:20.460,2026-05-19 15:49:20.460,system,system,true,,
5637,,,total_playtime_with_case,Общо времетраене с калъф,Total Playtime with case,50,ASBIS,2026-05-19 15:49:20.464,2026-05-19 15:49:20.464,system,system,true,,
5638,,,purpose_use_case,Предназначение / Употреба,Purpose / Use case,50,ASBIS,2026-05-19 15:49:20.468,2026-05-19 15:49:20.468,system,system,true,,
5639,,,fast_charging,Бързо зареждане,Fast Charging,50,ASBIS,2026-05-19 15:49:20.471,2026-05-19 15:49:20.471,system,system,true,,
5641,,,active_noise_cancellation_anc,Активно шумопотискане (ANC),Active Noise Cancellation (ANC),50,ASBIS,2026-05-19 15:49:20.476,2026-05-19 15:49:20.476,system,system,true,,
5642,,,call_noise_cancellation_enc,Шумопотискане при разговори (ENC),Call Noise Cancellation (ENC),50,ASBIS,2026-05-19 15:49:20.477,2026-05-19 15:49:20.477,system,system,true,,
5643,,,wireless_charging,Безжично зареждане,Wireless Charging,50,ASBIS,2026-05-19 15:49:20.478,2026-05-19 15:49:20.478,system,system,true,,
5645,,,audio_system_type,Тип аудио система,Audio System Type,50,ASBIS,2026-05-19 15:49:20.484,2026-05-19 15:49:20.484,system,system,true,,
5646,,,destination,Предназначение,Destination,50,ASBIS,2026-05-19 15:49:20.485,2026-05-19 15:49:20.485,system,system,true,,
5647,,,microphone_form_factor,Форм фактор на микрофона,Microphone Form Factor,50,ASBIS,2026-05-19 15:49:20.485,2026-05-19 15:49:20.485,system,system,true,,
5648,,,in_cord_control,Управление от кабела,In-Cord Control,50,ASBIS,2026-05-19 15:49:20.486,2026-05-19 15:49:20.486,system,system,true,,
5650,,,connectivity_technology,Технология за свързаност,Connectivity Technology,50,ASBIS,2026-05-19 15:49:20.489,2026-05-19 15:49:20.489,system,system,true,,
5657,,,standard_power_consumption_energy_star,Стандартна консумация (Energy Star),Standard power consumption (Energy Star),50,ASBIS,2026-05-19 15:49:20.501,2026-05-19 15:49:20.501,system,system,true,,
5659,,,life_time,Живот на продукта,Life Time,50,ASBIS,2026-05-19 15:49:20.508,2026-05-19 15:49:20.508,system,system,true,,
5662,,,sensing_type,Тип сензиране,Sensing Type,50,ASBIS,2026-05-19 15:49:20.518,2026-05-19 15:49:20.518,system,system,true,,
5663,,,touch_port,Сензорен порт,Touch Port,50,ASBIS,2026-05-19 15:49:20.522,2026-05-19 15:49:20.522,system,system,true,,
5665,,,touch_point,Сензорна точка,Touch Point,50,ASBIS,2026-05-19 15:49:20.527,2026-05-19 15:49:20.527,system,system,true,,
5667,,,multi_touch,Мулти-тъч,Multi-touch,50,ASBIS,2026-05-19 15:49:20.531,2026-05-19 15:49:20.531,system,system,true,,
5668,,,emmc,eMMC памет,EMMC,50,ASBIS,2026-05-19 15:49:20.532,2026-05-19 15:49:20.532,system,system,true,,
5669,,,wi_fi_standard,Wi-Fi стандарт,Wi-Fi Standard,50,ASBIS,2026-05-19 15:49:20.534,2026-05-19 15:49:20.534,system,system,true,,
7078,,,pom_090,POM 090,POM 090,50,ASBIS,2026-06-03 02:13:38.424,2026-06-03 02:13:38.424,system,system,true,,
5675,,,технология_на_лампата,Технология на лампата,Технология на лампата,50,ASBIS,2026-05-19 15:49:20.542,2026-05-19 15:49:20.542,system,system,true,,
5678,,,форма_за_гледане_на_случай,Форма за гледане на случай,Форма за гледане на случай,50,ASBIS,2026-05-19 15:49:20.555,2026-05-19 15:49:20.555,system,system,true,,
5680,,,сваляща_се_презрамка,Сваляща се презрамка,Сваляща се презрамка,50,ASBIS,2026-05-19 15:49:20.581,2026-05-19 15:49:20.581,system,system,true,,
5682,,,дисплей_за_време,Дисплей за време,Дисплей за време,50,ASBIS,2026-05-19 15:49:20.584,2026-05-19 15:49:20.584,system,system,true,,
5683,,,use_time,Use Time,Use Time,50,ASBIS,2026-05-19 15:49:20.586,2026-05-19 15:49:20.586,system,system,true,,
5684,,,размер_на_лентата,Размер на лентата,Размер на лентата,50,ASBIS,2026-05-19 15:49:20.593,2026-05-19 15:49:20.593,system,system,true,,
5685,,,височина_на_часовника,Височина на часовника,Височина на часовника,50,ASBIS,2026-05-19 15:49:20.599,2026-05-19 15:49:20.599,system,system,true,,
5686,,,каишка,Каишка,Каишка,50,ASBIS,2026-05-19 15:49:20.609,2026-05-19 15:49:20.609,system,system,true,,
5687,,,инсталирана_флаш_карта,Инсталирана флаш карта,Инсталирана флаш карта,50,ASBIS,2026-05-19 15:49:20.619,2026-05-19 15:49:20.619,system,system,true,,
5690,,,detecting_distance_sensitivity,Detecting Distance (Sensitivity),Detecting Distance (Sensitivity),50,ASBIS,2026-05-19 15:49:20.629,2026-05-19 15:49:20.629,system,system,true,,
5695,,,работна_честота_ghz,Работна честота (GHz),Работна честота (GHz),50,ASBIS,2026-05-19 15:49:20.637,2026-05-19 15:49:20.637,system,system,true,,
5699,,,функции_на_часовника,Функции на часовника,Функции на часовника,50,ASBIS,2026-05-19 15:49:20.645,2026-05-19 15:49:20.645,system,system,true,,
5701,,,поддържа_мрежов_протокол,Поддържа мрежов протокол,Поддържа мрежов протокол,50,ASBIS,2026-05-19 15:49:20.654,2026-05-19 15:49:20.654,system,system,true,,
5704,,,работна_околна_температура,Работна околна температура,Работна околна температура,50,ASBIS,2026-05-19 15:49:20.660,2026-05-19 15:49:20.660,system,system,true,,
5707,,,color_change_function,Color Change Function,Color Change Function,50,ASBIS,2026-05-19 15:49:20.666,2026-05-19 15:49:20.666,system,system,true,,
5709,,,dimming,Dimming,Dimming,50,ASBIS,2026-05-19 15:49:20.672,2026-05-19 15:49:20.672,system,system,true,,
5718,,,термозащита,Термозащита,Термозащита,50,ASBIS,2026-05-19 15:49:20.701,2026-05-19 15:49:20.701,system,system,true,,
5719,,,защита_от_претоварване,Защита от претоварване,Защита от претоварване,50,ASBIS,2026-05-19 15:49:20.704,2026-05-19 15:49:20.704,system,system,true,,
5671,,,touch,Сензорен,Touch,50,ASBIS,2026-05-19 15:49:20.537,2026-05-19 15:49:20.537,system,system,true,,
5672,,,power_adatper_type,Тип захранващ адаптер,Power Adatper Type,50,ASBIS,2026-05-19 15:49:20.538,2026-05-19 15:49:20.538,system,system,true,,
5673,,,wireless_interface,Безжичен интерфейс,Wireless Interface,50,ASBIS,2026-05-19 15:49:20.540,2026-05-19 15:49:20.540,system,system,true,,
5676,,,luminous_flux,Светлинен поток,Luminous Flux,50,ASBIS,2026-05-19 15:49:20.544,2026-05-19 15:49:20.544,system,system,true,,
