"category_id","parameter_id","is_filter"
258,4036,true
337,4036,true
261,4039,true
399,4039,true
334,4039,true
258,4039,true
305,4039,true
336,4039,true
277,4039,true
345,4039,true
335,4039,true
356,4040,true
461,4040,true
383,4040,true
407,4040,true
527,4040,true
400,4040,true
346,4040,true
471,4040,true
365,4040,true
447,4040,true
449,4040,true
416,4040,true
493,4040,true
452,4040,true
504,4040,true
405,4040,true
12,4040,true
291,4040,true
350,4040,true
491,4040,true
303,4040,true
301,4040,true
315,4040,true
275,4040,true
434,4040,true
305,4040,true
66,4040,true
321,4040,true
378,4040,true
266,4040,true
502,4040,true
487,4040,true
530,4040,true
282,4040,true
364,4040,true
393,4040,true
290,4040,true
299,4040,true
323,4040,true
414,4040,true
515,4040,true
501,4040,true
329,4040,true
446,4040,true
351,4040,true
260,4040,true
370,4040,true
343,4040,true
382,4040,true
456,4040,true
288,4040,true
385,4040,true
445,4040,true
459,4040,true
422,4040,true
334,4040,true
332,4040,true
475,4040,true
338,4040,true
318,4040,true
463,4040,true
261,4040,true
264,4040,true
327,4040,true
509,4040,true
355,4040,true
361,4040,true
331,4040,true
412,4040,true
313,4040,true
306,4040,true
337,4040,true
492,4040,true
466,4040,true
269,4040,true
277,4040,true
326,4040,true
512,4040,true
429,4040,true
479,4040,true
274,4040,true
379,4040,true
403,4040,true
328,4040,true
428,4040,true
419,4040,true
457,4040,true
460,4040,true
342,4040,true
367,4040,true
444,4040,true
259,4040,true
371,4040,true
521,4040,true
336,4040,true
344,4040,true
511,4040,true
324,4040,true
316,4040,true
384,4040,true
427,4040,true
510,4040,true
410,4040,true
285,4040,true
465,4040,true
519,4040,true
307,4040,true
462,4040,true
345,4040,true
448,4040,true
458,4040,true
477,4040,true
524,4040,true
272,4040,true
484,4040,true
310,4040,true
340,4040,true
437,4040,true
467,4040,true
507,4040,true
451,4040,true
497,4040,true
420,4040,true
349,4040,true
528,4040,true
508,4040,true
470,4040,true
300,4040,true
485,4040,true
514,4040,true
293,4040,true
243,4040,true
295,4040,true
503,4040,true
335,4040,true
374,4040,true
281,4040,true
135,4040,true
408,4040,true
352,4040,true
424,4040,true
386,4040,true
265,4040,true
381,4040,true
473,4040,true
516,4040,true
368,4040,true
399,4040,true
435,4040,true
311,4040,true
357,4040,true
469,4040,true
488,4040,true
453,4040,true
468,4040,true
341,4040,true
363,4040,true
302,4040,true
309,4040,true
506,4040,true
417,4040,true
314,4040,true
330,4040,true
376,4040,true
425,4040,true
317,4040,true
394,4040,true
450,4040,true
438,4040,true
442,4040,true
263,4040,true
505,4040,true
441,4040,true
494,4040,true
258,4040,true
526,4040,true
478,4040,true
472,4040,true
401,4040,true
426,4040,true
439,4040,true
369,4040,true
388,4040,true
476,4040,true
372,4040,true
432,4040,true
474,4040,true
271,4040,true
312,4040,true
304,4040,true
308,4040,true
41,4040,true
464,4040,true
396,4040,true
418,4040,true
496,4040,true
361,4044,true
259,4044,true
258,4044,true
336,4044,true
277,4044,true
337,4044,true
461,4045,true
383,4045,true
407,4045,true
527,4045,true
400,4045,true
346,4045,true
471,4045,true
365,4045,true
447,4045,true
449,4045,true
416,4045,true
480,4045,true
493,4045,true
452,4045,true
504,4045,true
405,4045,true
12,4045,true
291,4045,true
350,4045,true
491,4045,true
303,4045,true
301,4045,true
315,4045,true
275,4045,true
434,4045,true
305,4045,true
66,4045,true
321,4045,true
378,4045,true
266,4045,true
502,4045,true
487,4045,true
530,4045,true
282,4045,true
364,4045,true
393,4045,true
290,4045,true
299,4045,true
323,4045,true
414,4045,true
515,4045,true
501,4045,true
329,4045,true
446,4045,true
351,4045,true
260,4045,true
370,4045,true
343,4045,true
382,4045,true
456,4045,true
288,4045,true
385,4045,true
445,4045,true
459,4045,true
422,4045,true
334,4045,true
332,4045,true
475,4045,true
338,4045,true
318,4045,true
463,4045,true
261,4045,true
264,4045,true
377,4045,true
327,4045,true
509,4045,true
355,4045,true
361,4045,true
331,4045,true
412,4045,true
313,4045,true
306,4045,true
337,4045,true
492,4045,true
466,4045,true
269,4045,true
277,4045,true
326,4045,true
512,4045,true
429,4045,true
479,4045,true
274,4045,true
379,4045,true
403,4045,true
328,4045,true
428,4045,true
419,4045,true
457,4045,true
460,4045,true
342,4045,true
367,4045,true
444,4045,true
259,4045,true
371,4045,true
521,4045,true
336,4045,true
344,4045,true
511,4045,true
324,4045,true
316,4045,true
384,4045,true
427,4045,true
510,4045,true
410,4045,true
285,4045,true
465,4045,true
519,4045,true
307,4045,true
462,4045,true
345,4045,true
448,4045,true
458,4045,true
477,4045,true
524,4045,true
272,4045,true
484,4045,true
310,4045,true
340,4045,true
437,4045,true
467,4045,true
507,4045,true
451,4045,true
497,4045,true
420,4045,true
349,4045,true
528,4045,true
508,4045,true
470,4045,true
300,4045,true
485,4045,true
514,4045,true
293,4045,true
243,4045,true
295,4045,true
503,4045,true
335,4045,true
374,4045,true
281,4045,true
354,4045,true
135,4045,true
408,4045,true
352,4045,true
424,4045,true
386,4045,true
265,4045,true
381,4045,true
473,4045,true
516,4045,true
368,4045,true
399,4045,true
435,4045,true
311,4045,true
357,4045,true
469,4045,true
488,4045,true
453,4045,true
468,4045,true
341,4045,true
363,4045,true
302,4045,true
309,4045,true
506,4045,true
417,4045,true
314,4045,true
330,4045,true
376,4045,true
425,4045,true
317,4045,true
394,4045,true
450,4045,true
438,4045,true
442,4045,true
263,4045,true
505,4045,true
441,4045,true
494,4045,true
258,4045,true
526,4045,true
478,4045,true
472,4045,true
401,4045,true
426,4045,true
439,4045,true
369,4045,true
388,4045,true
476,4045,true
372,4045,true
432,4045,true
474,4045,true
271,4045,true
312,4045,true
304,4045,true
308,4045,true
41,4045,true
464,4045,true
396,4045,true
418,4045,true
496,4045,true
341,4048,true
363,4048,true
261,4048,true
302,4048,true
461,4048,true
309,4048,true
327,4048,true
506,4048,true
527,4048,true
340,4048,true
400,4048,true
507,4048,true
346,4048,true
376,4048,true
425,4048,true
361,4048,true
365,4048,true
306,4048,true
337,4048,true
416,4048,true
450,4048,true
480,4048,true
492,4048,true
470,4048,true
504,4048,true
277,4048,true
405,4048,true
514,4048,true
326,4048,true
442,4048,true
263,4048,true
512,4048,true
243,4048,true
441,4048,true
258,4048,true
379,4048,true
335,4048,true
491,4048,true
426,4048,true
439,4048,true
374,4048,true
321,4048,true
378,4048,true
476,4048,true
342,4048,true
408,4048,true
432,4048,true
367,4048,true
424,4048,true
259,4048,true
521,4048,true
336,4048,true
344,4048,true
381,4048,true
511,4048,true
516,4048,true
446,4048,true
368,4048,true
399,4048,true
370,4048,true
510,4048,true
382,4048,true
385,4048,true
469,4048,true
459,4048,true
334,4048,true
475,4048,true
468,4048,true
345,4048,true
448,4048,true
496,4048,true
341,4050,true
363,4050,true
261,4050,true
484,4050,true
302,4050,true
461,4050,true
309,4050,true
327,4050,true
506,4050,true
527,4050,true
340,4050,true
509,4050,true
400,4050,true
507,4050,true
346,4050,true
376,4050,true
425,4050,true
361,4050,true
471,4050,true
365,4050,true
447,4050,true
306,4050,true
337,4050,true
416,4050,true
450,4050,true
480,4050,true
492,4050,true
470,4050,true
504,4050,true
277,4050,true
405,4050,true
514,4050,true
326,4050,true
442,4050,true
263,4050,true
505,4050,true
512,4050,true
243,4050,true
441,4050,true
258,4050,true
526,4050,true
379,4050,true
335,4050,true
491,4050,true
426,4050,true
439,4050,true
374,4050,true
321,4050,true
378,4050,true
476,4050,true
502,4050,true
342,4050,true
408,4050,true
432,4050,true
367,4050,true
424,4050,true
259,4050,true
521,4050,true
336,4050,true
344,4050,true
381,4050,true
511,4050,true
515,4050,true
516,4050,true
446,4050,true
368,4050,true
399,4050,true
271,4050,true
370,4050,true
510,4050,true
382,4050,true
285,4050,true
385,4050,true
469,4050,true
462,4050,true
459,4050,true
334,4050,true
475,4050,true
468,4050,true
345,4050,true
448,4050,true
496,4050,true
524,4057,true
272,4057,true
341,4057,true
261,4057,true
310,4057,true
302,4057,true
407,4057,true
327,4057,true
506,4057,true
330,4057,true
451,4057,true
376,4057,true
425,4057,true
361,4057,true
447,4057,true
449,4057,true
337,4057,true
450,4057,true
269,4057,true
452,4057,true
277,4057,true
514,4057,true
326,4057,true
263,4057,true
243,4057,true
494,4057,true
258,4057,true
335,4057,true
491,4057,true
374,4057,true
301,4057,true
275,4057,true
328,4057,true
266,4057,true
372,4057,true
342,4057,true
408,4057,true
367,4057,true
444,4057,true
282,4057,true
336,4057,true
290,4057,true
414,4057,true
515,4057,true
329,4057,true
516,4057,true
446,4057,true
368,4057,true
370,4057,true
510,4057,true
343,4057,true
410,4057,true
288,4057,true
453,4057,true
334,4057,true
332,4057,true
401,4058,true
341,4058,true
363,4058,true
261,4058,true
328,4058,true
327,4058,true
340,4058,true
330,4058,true
378,4058,true
266,4058,true
502,4058,true
342,4058,true
432,4058,true
497,4058,true
376,4058,true
365,4058,true
259,4058,true
364,4058,true
336,4058,true
381,4058,true
337,4058,true
414,4058,true
399,4058,true
435,4058,true
343,4058,true
326,4058,true
438,4058,true
442,4058,true
385,4058,true
263,4058,true
505,4058,true
243,4058,true
422,4058,true
441,4058,true
334,4058,true
258,4058,true
345,4058,true
379,4058,true
335,4058,true
496,4058,true
524,4060,true
484,4060,true
461,4060,true
407,4060,true
527,4060,true
340,4060,true
400,4060,true
507,4060,true
346,4060,true
471,4060,true
365,4060,true
447,4060,true
416,4060,true
480,4060,true
470,4060,true
300,4060,true
504,4060,true
485,4060,true
405,4060,true
514,4060,true
243,4060,true
503,4060,true
335,4060,true
491,4060,true
321,4060,true
378,4060,true
266,4060,true
502,4060,true
135,4060,true
408,4060,true
424,4060,true
381,4060,true
515,4060,true
516,4060,true
446,4060,true
368,4060,true
399,4060,true
370,4060,true
382,4060,true
385,4060,true
469,4060,true
334,4060,true
475,4060,true
338,4060,true
468,4060,true
341,4060,true
363,4060,true
261,4060,true
302,4060,true
309,4060,true
327,4060,true
506,4060,true
417,4060,true
509,4060,true
376,4060,true
425,4060,true
361,4060,true
306,4060,true
337,4060,true
450,4060,true
492,4060,true
277,4060,true
326,4060,true
442,4060,true
263,4060,true
505,4060,true
512,4060,true
441,4060,true
258,4060,true
526,4060,true
379,4060,true
439,4060,true
369,4060,true
419,4060,true
476,4060,true
372,4060,true
342,4060,true
432,4060,true
367,4060,true
259,4060,true
521,4060,true
336,4060,true
344,4060,true
511,4060,true
271,4060,true
510,4060,true
285,4060,true
519,4060,true
462,4060,true
345,4060,true
448,4060,true
418,4060,true
496,4060,true
461,4061,true
383,4061,true
407,4061,true
527,4061,true
400,4061,true
346,4061,true
471,4061,true
365,4061,true
447,4061,true
449,4061,true
416,4061,true
493,4061,true
452,4061,true
504,4061,true
12,4061,true
291,4061,true
350,4061,true
491,4061,true
303,4061,true
301,4061,true
315,4061,true
275,4061,true
434,4061,true
305,4061,true
66,4061,true
321,4061,true
378,4061,true
266,4061,true
502,4061,true
487,4061,true
282,4061,true
364,4061,true
393,4061,true
290,4061,true
299,4061,true
323,4061,true
414,4061,true
515,4061,true
501,4061,true
329,4061,true
446,4061,true
351,4061,true
260,4061,true
370,4061,true
343,4061,true
382,4061,true
456,4061,true
288,4061,true
385,4061,true
445,4061,true
459,4061,true
422,4061,true
334,4061,true
332,4061,true
475,4061,true
338,4061,true
318,4061,true
463,4061,true
261,4061,true
264,4061,true
327,4061,true
509,4061,true
355,4061,true
361,4061,true
331,4061,true
313,4061,true
306,4061,true
337,4061,true
492,4061,true
466,4061,true
269,4061,true
277,4061,true
326,4061,true
512,4061,true
429,4061,true
479,4061,true
274,4061,true
379,4061,true
403,4061,true
328,4061,true
428,4061,true
419,4061,true
457,4061,true
460,4061,true
342,4061,true
367,4061,true
444,4061,true
259,4061,true
371,4061,true
521,4061,true
336,4061,true
344,4061,true
511,4061,true
324,4061,true
316,4061,true
384,4061,true
427,4061,true
510,4061,true
410,4061,true
285,4061,true
465,4061,true
519,4061,true
307,4061,true
462,4061,true
345,4061,true
448,4061,true
458,4061,true
477,4061,true
524,4061,true
272,4061,true
484,4061,true
310,4061,true
340,4061,true
437,4061,true
467,4061,true
507,4061,true
451,4061,true
497,4061,true
420,4061,true
528,4061,true
508,4061,true
470,4061,true
300,4061,true
485,4061,true
514,4061,true
293,4061,true
243,4061,true
295,4061,true
503,4061,true
335,4061,true
374,4061,true
281,4061,true
135,4061,true
408,4061,true
352,4061,true
386,4061,true
265,4061,true
381,4061,true
473,4061,true
516,4061,true
368,4061,true
399,4061,true
435,4061,true
311,4061,true
469,4061,true
488,4061,true
453,4061,true
468,4061,true
341,4061,true
363,4061,true
302,4061,true
309,4061,true
506,4061,true
417,4061,true
314,4061,true
330,4061,true
376,4061,true
425,4061,true
394,4061,true
450,4061,true
438,4061,true
442,4061,true
263,4061,true
505,4061,true
441,4061,true
494,4061,true
258,4061,true
526,4061,true
478,4061,true
472,4061,true
401,4061,true
426,4061,true
439,4061,true
369,4061,true
388,4061,true
476,4061,true
372,4061,true
432,4061,true
474,4061,true
271,4061,true
312,4061,true
304,4061,true
308,4061,true
41,4061,true
464,4061,true
396,4061,true
418,4061,true
496,4061,true
363,4062,true
261,4062,true
484,4062,true
302,4062,true
407,4062,true
327,4062,true
527,4062,true
340,4062,true
467,4062,true
330,4062,true
497,4062,true
346,4062,true
376,4062,true
361,4062,true
447,4062,true
528,4062,true
337,4062,true
300,4062,true
485,4062,true
442,4062,true
243,4062,true
441,4062,true
258,4062,true
526,4062,true
335,4062,true
401,4062,true
301,4062,true
66,4062,true
378,4062,true
135,4062,true
408,4062,true
530,4062,true
259,4062,true
364,4062,true
521,4062,true
336,4062,true
381,4062,true
299,4062,true
316,4062,true
501,4062,true
446,4062,true
399,4062,true
260,4062,true
353,4062,true
382,4062,true
334,4062,true
338,4062,true
396,4062,true
318,4062,true
496,4062,true
399,4066,true
327,4066,true
277,4066,true
340,4066,true
385,4066,true
502,4066,true
505,4066,true
259,4066,true
334,4066,true
258,4066,true
336,4066,true
345,4066,true
337,4066,true
335,4066,true
426,4067,true
361,4067,true
399,4067,true
259,4067,true
301,4067,true
371,4067,true
394,4067,true
277,4067,true
427,4067,true
259,4068,true
361,4069,true
435,4069,true
259,4069,true
258,4069,true
336,4069,true
337,4069,true
335,4069,true
496,4069,true
426,4070,true
361,4070,true
259,4070,true
277,4070,true
400,4070,true
427,4070,true
341,4071,true
261,4071,true
407,4071,true
305,4071,true
327,4071,true
66,4071,true
378,4071,true
266,4071,true
408,4071,true
497,4071,true
376,4071,true
259,4071,true
447,4071,true
344,4071,true
492,4071,true
446,4071,true
399,4071,true
435,4071,true
385,4071,true
243,4071,true
453,4071,true
422,4071,true
334,4071,true
258,4071,true
345,4071,true
379,4071,true
448,4071,true
335,4071,true
491,4071,true
496,4071,true
342,4072,true
363,4072,true
365,4072,true
364,4072,true
510,4072,true
258,4072,true
336,4072,true
337,4072,true
285,4072,true
385,4072,true
341,4073,true
363,4073,true
407,4073,true
327,4073,true
506,4073,true
340,4073,true
509,4073,true
330,4073,true
507,4073,true
497,4073,true
376,4073,true
425,4073,true
361,4073,true
331,4073,true
447,4073,true
337,4073,true
492,4073,true
326,4073,true
442,4073,true
291,4073,true
263,4073,true
505,4073,true
243,4073,true
441,4073,true
258,4073,true
274,4073,true
379,4073,true
491,4073,true
303,4073,true
301,4073,true
305,4073,true
328,4073,true
66,4073,true
378,4073,true
266,4073,true
502,4073,true
342,4073,true
408,4073,true
424,4073,true
444,4073,true
364,4073,true
393,4073,true
521,4073,true
336,4073,true
381,4073,true
474,4073,true
299,4073,true
329,4073,true
446,4073,true
399,4073,true
435,4073,true
271,4073,true
382,4073,true
304,4073,true
307,4073,true
462,4073,true
453,4073,true
422,4073,true
334,4073,true
448,4073,true
496,4073,true
441,4075,true
258,4075,true
337,4075,true
442,4075,true
378,4075,true
341,4076,true
484,4076,true
435,4076,true
485,4076,true
442,4076,true
378,4076,true
497,4076,true
376,4076,true
243,4076,true
422,4076,true
441,4076,true
258,4076,true
324,4076,true
337,4076,true
379,4076,true
414,4076,true
496,4076,true
505,4077,true
258,4077,true
340,4077,true
337,4077,true
342,4078,true
363,4078,true
365,4078,true
364,4078,true
510,4078,true
258,4078,true
336,4078,true
337,4078,true
285,4078,true
385,4078,true
342,4080,true
341,4080,true
510,4080,true
258,4080,true
337,4080,true
342,4081,true
341,4081,true
510,4081,true
258,4081,true
337,4081,true
492,4082,true
508,4082,true
484,4082,true
510,4082,true
305,4082,true
66,4082,true
340,4082,true
304,4082,true
488,4082,true
364,4082,true
258,4082,true
503,4082,true
491,4082,true
363,4083,true
510,4083,true
327,4083,true
340,4083,true
285,4083,true
385,4083,true
502,4083,true
342,4083,true
505,4083,true
365,4083,true
364,4083,true
258,4083,true
306,4083,true
336,4083,true
337,4083,true
342,4084,true
341,4084,true
258,4084,true
327,4084,true
336,4084,true
337,4084,true
342,4085,true
341,4085,true
258,4085,true
337,4085,true
342,4086,true
341,4086,true
510,4086,true
258,4086,true
337,4086,true
342,4087,true
341,4087,true
399,4087,true
334,4087,true
258,4087,true
344,4087,true
337,4087,true
335,4087,true
341,4088,true
363,4088,true
510,4088,true
327,4088,true
340,4088,true
285,4088,true
385,4088,true
342,4088,true
505,4088,true
365,4088,true
364,4088,true
258,4088,true
306,4088,true
336,4088,true
337,4088,true
342,4089,true
341,4089,true
258,4089,true
337,4089,true
258,4094,true
336,4094,true
497,4095,true
376,4095,true
243,4095,true
422,4095,true
435,4095,true
258,4095,true
379,4095,true
414,4095,true
378,4095,true
496,4095,true
497,4096,true
376,4096,true
243,4096,true
422,4096,true
435,4096,true
258,4096,true
379,4096,true
378,4096,true
496,4096,true
363,4097,true
303,4097,true
301,4097,true
327,4097,true
328,4097,true
340,4097,true
378,4097,true
266,4097,true
502,4097,true
497,4097,true
376,4097,true
425,4097,true
361,4097,true
424,4097,true
444,4097,true
365,4097,true
364,4097,true
393,4097,true
521,4097,true
381,4097,true
299,4097,true
399,4097,true
435,4097,true
271,4097,true
382,4097,true
304,4097,true
285,4097,true
326,4097,true
291,4097,true
505,4097,true
462,4097,true
243,4097,true
422,4097,true
258,4097,true
274,4097,true
379,4097,true
496,4097,true
378,4098,true
497,4098,true
376,4098,true
425,4098,true
243,4098,true
361,4098,true
422,4098,true
424,4098,true
259,4098,true
393,4098,true
258,4098,true
336,4098,true
379,4098,true
243,4099,true
361,4099,true
258,4099,true
497,4100,true
376,4100,true
243,4100,true
361,4100,true
422,4100,true
435,4100,true
258,4100,true
277,4100,true
379,4100,true
414,4100,true
378,4100,true
259,4101,true
258,4101,true
337,4101,true
326,4101,true
425,4102,true
243,4102,true
361,4102,true
424,4102,true
302,4102,true
259,4102,true
258,4102,true
336,4102,true
337,4102,true
385,4102,true
342,4103,true
341,4103,true
258,4103,true
337,4103,true
258,4104,true
336,4104,true
340,4104,true
337,4104,true
507,4106,true
261,4106,true
506,4106,true
508,4107,true
507,4107,true
261,4107,true
506,4107,true
507,4112,true
512,4112,true
261,4112,true
506,4112,true
507,4114,true
261,4114,true
507,4115,true
508,4115,true
512,4115,true
261,4115,true
510,4115,true
504,4115,true
506,4115,true
361,4116,true
399,4116,true
334,4116,true
258,4116,true
338,4116,true
336,4116,true
344,4116,true
345,4116,true
335,4116,true
261,4117,true
334,4117,true
258,4117,true
336,4117,true
261,4118,true
346,4118,true
301,4118,true
300,4118,true
463,4118,true
261,4119,true
346,4119,true
444,4119,true
302,4119,true
300,4119,true
450,4119,true
342,4120,true
341,4120,true
258,4120,true
337,4120,true
261,4122,true
269,4122,true
302,4122,true
301,4122,true
312,4122,true
264,4122,true
300,4122,true
407,4122,true
506,4122,true
326,4122,true
314,4122,true
444,4122,true
282,4122,true
449,4122,true
263,4127,true
331,4127,true
328,4127,true
326,4127,true
329,4127,true
263,4128,true
331,4128,true
328,4128,true
326,4128,true
329,4128,true
491,4128,true
452,4129,true
328,4129,true
327,4129,true
326,4129,true
330,4129,true
266,4129,true
263,4129,true
331,4129,true
274,4129,true
329,4129,true
491,4129,true
496,4129,true
263,4131,true
331,4131,true
328,4131,true
326,4131,true
329,4131,true
491,4131,true
492,4132,true
493,4132,true
305,4132,true
328,4132,true
327,4132,true
66,4132,true
326,4132,true
291,4132,true
330,4132,true
266,4132,true
263,4132,true
453,4132,true
331,4132,true
274,4132,true
448,4132,true
329,4132,true
491,4132,true
269,4133,true
301,4133,true
264,4133,true
300,4133,true
309,4133,true
328,4133,true
321,4133,true
467,4133,true
326,4133,true
519,4133,true
263,4133,true
425,4133,true
444,4133,true
332,4133,true
449,4133,true
329,4133,true
491,4133,true
361,4135,true
259,4135,true
265,4135,true
277,4135,true
326,4136,true
326,4137,true
492,4138,true
493,4138,true
272,4138,true
446,4138,true
269,4138,true
452,4138,true
407,4138,true
275,4138,true
305,4138,true
327,4138,true
66,4138,true
410,4138,true
326,4138,true
288,4138,true
266,4138,true
451,4138,true
408,4138,true
453,4138,true
444,4138,true
494,4138,true
447,4138,true
290,4138,true
448,4138,true
363,4139,true
261,4139,true
484,4139,true
461,4139,true
407,4139,true
327,4139,true
417,4139,true
340,4139,true
376,4139,true
425,4139,true
471,4139,true
447,4139,true
306,4139,true
416,4139,true
450,4139,true
480,4139,true
470,4139,true
300,4139,true
485,4139,true
514,4139,true
442,4139,true
505,4139,true
243,4139,true
441,4139,true
379,4139,true
374,4139,true
321,4139,true
369,4139,true
419,4139,true
378,4139,true
476,4139,true
266,4139,true
372,4139,true
502,4139,true
408,4139,true
367,4139,true
424,4139,true
381,4139,true
515,4139,true
516,4139,true
446,4139,true
368,4139,true
399,4139,true
370,4139,true
382,4139,true
285,4139,true
385,4139,true
469,4139,true
519,4139,true
475,4139,true
468,4139,true
448,4139,true
418,4139,true
496,4139,true
266,4140,true
492,4140,true
493,4140,true
453,4140,true
305,4140,true
327,4140,true
66,4140,true
448,4140,true
266,4141,true
493,4141,true
453,4141,true
494,4141,true
452,4141,true
305,4141,true
327,4141,true
66,4141,true
448,4141,true
291,4141,true
496,4141,true
363,4142,true
261,4142,true
484,4142,true
461,4142,true
407,4142,true
327,4142,true
417,4142,true
340,4142,true
376,4142,true
425,4142,true
471,4142,true
447,4142,true
306,4142,true
416,4142,true
450,4142,true
480,4142,true
470,4142,true
300,4142,true
485,4142,true
514,4142,true
442,4142,true
505,4142,true
243,4142,true
441,4142,true
379,4142,true
374,4142,true
321,4142,true
369,4142,true
419,4142,true
378,4142,true
476,4142,true
266,4142,true
372,4142,true
502,4142,true
408,4142,true
367,4142,true
424,4142,true
381,4142,true
515,4142,true
516,4142,true
446,4142,true
368,4142,true
399,4142,true
370,4142,true
382,4142,true
285,4142,true
385,4142,true
469,4142,true
519,4142,true
475,4142,true
468,4142,true
448,4142,true
418,4142,true
496,4142,true
266,4143,true
492,4143,true
493,4143,true
453,4143,true
305,4143,true
327,4143,true
66,4143,true
448,4143,true
291,4143,true
496,4143,true
363,4144,true
434,4144,true
305,4144,true
328,4144,true
327,4144,true
66,4144,true
330,4144,true
378,4144,true
266,4144,true
376,4144,true
331,4144,true
365,4144,true
364,4144,true
521,4144,true
414,4144,true
329,4144,true
492,4144,true
493,4144,true
285,4144,true
326,4144,true
442,4144,true
263,4144,true
243,4144,true
453,4144,true
441,4144,true
274,4144,true
448,4144,true
491,4144,true
496,4144,true
266,4145,true
492,4145,true
493,4145,true
453,4145,true
305,4145,true
327,4145,true
66,4145,true
448,4145,true
266,4146,true
492,4146,true
493,4146,true
453,4146,true
305,4146,true
327,4146,true
66,4146,true
448,4146,true
266,4147,true
492,4147,true
493,4147,true
453,4147,true
305,4147,true
327,4147,true
66,4147,true
448,4147,true
266,4148,true
493,4148,true
453,4148,true
327,4148,true
66,4148,true
274,4148,true
448,4148,true
291,4148,true
496,4148,true
363,4150,true
343,4150,true
328,4150,true
327,4150,true
326,4150,true
263,4150,true
243,4150,true
259,4150,true
393,4150,true
379,4150,true
414,4150,true
329,4150,true
496,4150,true
263,4151,true
331,4151,true
328,4151,true
326,4151,true
329,4151,true
491,4151,true
363,4153,true
365,4153,true
441,4153,true
364,4153,true
285,4153,true
442,4153,true
378,4153,true
497,4154,true
376,4154,true
243,4154,true
337,4154,true
414,4154,true
435,4155,true
442,4155,true
378,4155,true
497,4155,true
376,4155,true
243,4155,true
422,4155,true
441,4155,true
323,4155,true
324,4155,true
379,4155,true
363,4156,true
403,4156,true
470,4156,true
456,4156,true
285,4156,true
442,4156,true
12,4156,true
378,4156,true
365,4156,true
441,4156,true
364,4156,true
464,4156,true
521,4156,true
496,4156,true
263,4157,true
403,4157,true
441,4157,true
301,4157,true
364,4157,true
66,4157,true
382,4157,true
442,4157,true
330,4157,true
378,4157,true
491,4157,true
441,4158,true
324,4158,true
442,4158,true
378,4158,true
441,4159,true
305,4159,true
66,4159,true
442,4159,true
378,4159,true
385,4159,true
491,4159,true
461,4160,true
327,4160,true
340,4160,true
314,4160,true
330,4160,true
376,4160,true
425,4160,true
471,4160,true
331,4160,true
447,4160,true
480,4160,true
492,4160,true
470,4160,true
504,4160,true
326,4160,true
442,4160,true
263,4160,true
505,4160,true
243,4160,true
441,4160,true
479,4160,true
379,4160,true
472,4160,true
491,4160,true
303,4160,true
305,4160,true
328,4160,true
378,4160,true
476,4160,true
502,4160,true
424,4160,true
444,4160,true
393,4160,true
521,4160,true
381,4160,true
299,4160,true
329,4160,true
446,4160,true
399,4160,true
271,4160,true
510,4160,true
382,4160,true
456,4160,true
469,4160,true
488,4160,true
459,4160,true
475,4160,true
468,4160,true
448,4160,true
463,4160,true
496,4160,true
363,4161,true
441,4161,true
364,4161,true
521,4161,true
285,4161,true
442,4161,true
378,4161,true
496,4161,true
497,4162,true
376,4162,true
243,4162,true
422,4162,true
435,4162,true
441,4162,true
323,4162,true
442,4162,true
378,4162,true
441,4163,true
323,4163,true
324,4163,true
442,4163,true
378,4163,true
363,4164,true
365,4164,true
441,4164,true
442,4164,true
378,4164,true
446,4165,true
376,4165,true
441,4165,true
407,4165,true
442,4165,true
378,4165,true
461,4168,true
328,4168,true
330,4168,true
378,4168,true
476,4168,true
376,4168,true
425,4168,true
424,4168,true
471,4168,true
331,4168,true
393,4168,true
521,4168,true
381,4168,true
329,4168,true
480,4168,true
470,4168,true
399,4168,true
504,4168,true
382,4168,true
456,4168,true
326,4168,true
442,4168,true
469,4168,true
263,4168,true
488,4168,true
243,4168,true
459,4168,true
441,4168,true
475,4168,true
468,4168,true
479,4168,true
379,4168,true
463,4168,true
472,4168,true
491,4168,true
496,4168,true
363,4170,true
484,4170,true
305,4170,true
328,4170,true
66,4170,true
330,4170,true
378,4170,true
266,4170,true
424,4170,true
331,4170,true
365,4170,true
259,4170,true
364,4170,true
393,4170,true
521,4170,true
414,4170,true
329,4170,true
493,4170,true
435,4170,true
343,4170,true
485,4170,true
326,4170,true
442,4170,true
263,4170,true
243,4170,true
422,4170,true
441,4170,true
494,4170,true
448,4170,true
491,4170,true
263,4171,true
305,4171,true
491,4171,true
484,4172,true
407,4172,true
305,4172,true
327,4172,true
66,4172,true
506,4172,true
378,4172,true
266,4172,true
507,4172,true
451,4172,true
408,4172,true
530,4172,true
447,4172,true
473,4172,true
501,4172,true
492,4172,true
466,4172,true
446,4172,true
300,4172,true
485,4172,true
442,4172,true
385,4172,true
263,4172,true
441,4172,true
503,4172,true
448,4172,true
477,4172,true
491,4172,true
492,4173,true
446,4173,true
407,4173,true
305,4173,true
327,4173,true
66,4173,true
506,4173,true
442,4173,true
314,4173,true
330,4173,true
378,4173,true
266,4173,true
507,4173,true
263,4173,true
451,4173,true
408,4173,true
453,4173,true
441,4173,true
447,4173,true
448,4173,true
491,4173,true
266,4174,true
263,4174,true
447,4174,true
385,4174,true
491,4174,true
492,4175,true
446,4175,true
407,4175,true
305,4175,true
327,4175,true
66,4175,true
